 

stn;time;tre200s0;rre150g0;uor200s0;ure200s0;fu3010z0
GRE;202205040720;10.2;0.0;99.2;99.2;1.1
GRE;202205040730;10.7;0.0;99.2;99.2;1.1
GRE;202205040740;11.2;0.0;99.2;99.2;1.1
GRE;202205040750;11.9;0.0;99.0;99.0;1.1
GRE;202205040800;12.4;0.0;89.1;89.1;2.2
GRE;202205040810;12.9;0.0;81.4;81.4;2.2
GRE;202205040820;13.4;0.0;79.6;79.6;2.5
GRE;202205040830;13.7;0.0;77.2;77.2;3.2
GRE;202205040840;14.1;0.0;74.8;74.8;5.0
GRE;202205040850;14.6;0.0;73.2;73.2;3.6
GRE;202205040900;15.0;0.0;68.6;68.6;5.4
GRE;202205040910;15.3;0.0;68.5;68.5;4.0
GRE;202205040920;15.7;0.0;68.1;68.1;8.3
GRE;202205040930;16.2;0.0;65.2;65.2;11.2
GRE;202205040940;16.2;0.0;65.4;65.4;10.8
GRE;202205040950;16.5;0.0;62.4;62.4;9.0
GRE;202205041000;17.1;0.0;59.4;59.4;11.2
GRE;202205041010;17.1;0.0;59.3;59.3;12.6
GRE;202205041020;17.4;0.0;60.3;60.3;12.6
GRE;202205041030;17.5;0.0;58.3;58.3;8.6
GRE;202205041040;18.0;0.0;57.7;57.7;8.3
GRE;202205041050;18.1;0.0;57.5;57.5;9.4
GRE;202205041100;18.2;0.0;54.5;54.5;9.0
GRE;202205041110;18.4;0.0;49.2;49.2;4.7
GRE;202205041120;19.0;0.0;49.6;49.6;7.6
GRE;202205041130;18.9;0.0;49.9;49.9;5.8
GRE;202205041140;18.9;0.0;48.5;48.5;5.4
GRE;202205041150;19.3;0.0;45.3;45.3;3.6
GRE;202205041200;19.7;0.0;43.5;43.5;6.1
GRE;202205041210;20.4;0.0;46.2;46.2;18.7
GRE;202205041220;20.0;0.0;42.8;42.8;17.3
GRE;202205041230;20.1;0.0;41.7;41.7;20.5
GRE;202205041240;20.0;0.0;40.7;40.7;21.2
GRE;202205041250;19.9;0.0;39.1;39.1;20.2
GRE;202205041300;20.6;0.0;41.8;41.8;19.4
GRE;202205041310;20.0;0.0;40.3;40.3;22.3
GRE;202205041320;19.2;0.0;38.9;38.9;24.1
GRE;202205041330;18.2;0.0;45.6;45.6;17.6
GRE;202205041340;18.3;0.0;51.5;51.5;17.6
GRE;202205041350;18.5;0.0;53.0;53.0;16.9
GRE;202205041400;17.8;0.0;54.1;54.1;10.1
GRE;202205041410;17.7;0.0;54.6;54.6;9.0
GRE;202205041420;17.7;0.0;53.6;53.6;7.9
GRE;202205041430;17.7;0.0;55.6;55.6;7.6
GRE;202205041440;16.9;0.0;57.2;57.2;12.6
GRE;202205041450;15.6;0.0;63.6;63.6;25.2
GRE;202205041500;15.5;0.0;65.1;65.1;20.9
GRE;202205041510;16.5;0.0;63.9;63.9;16.6
GRE;202205041520;15.7;0.0;65.1;65.1;17.3
GRE;202205041530;16.1;0.0;63.8;63.8;16.6
GRE;202205041540;16.7;0.0;62.2;62.2;14.4
GRE;202205041550;15.5;0.0;64.3;64.3;13.3
GRE;202205041600;15.2;0.0;66.1;66.1;11.9
GRE;202205041610;15.2;0.0;66.5;66.5;9.7
GRE;202205041620;15.4;0.0;65.4;65.4;9.7
GRE;202205041630;15.5;0.0;66.2;66.2;9.0
GRE;202205041640;15.5;0.0;65.2;65.2;9.7
GRE;202205041650;15.0;0.0;67.7;67.7;11.2
GRE;202205041700;14.6;0.0;73.0;73.0;10.8
GRE;202205041710;14.6;0.0;73.7;73.7;10.1
GRE;202205041720;14.9;0.0;69.7;69.7;12.2
GRE;202205041730;14.9;0.0;71.8;71.8;7.6
GRE;202205041740;14.6;0.0;69.0;69.0;7.9
GRE;202205041750;14.2;0.0;71.6;71.6;7.6
GRE;202205041800;13.9;0.0;71.6;71.6;8.6
GRE;202205041810;13.5;0.0;75.7;75.7;12.6
GRE;202205041820;13.4;0.0;77.3;77.3;12.2
GRE;202205041830;13.4;0.0;75.9;75.9;10.4
GRE;202205041840;12.8;0.0;80.0;80.0;10.4
GRE;202205041850;12.9;0.0;78.9;78.9;9.0
GRE;202205041900;12.4;0.0;81.1;81.1;5.0
GRE;202205041910;12.9;0.0;78.7;78.7;1.1
GRE;202205041920;12.7;0.0;77.8;77.8;2.9
GRE;202205041930;12.1;0.0;81.8;81.8;3.6
GRE;202205041940;12.0;0.0;82.3;82.3;2.5
GRE;202205041950;12.1;0.0;82.1;82.1;1.8
GRE;202205042000;11.9;0.0;83.4;83.4;5.4
GRE;202205042010;12.4;0.0;80.9;80.9;6.8
GRE;202205042020;12.4;0.0;80.3;80.3;7.6
GRE;202205042030;12.3;0.0;82.4;82.4;7.6
GRE;202205042040;12.2;0.0;83.6;83.6;9.0
GRE;202205042050;12.5;0.0;81.5;81.5;8.6
GRE;202205042100;12.3;0.0;83.8;83.8;7.9
GRE;202205042110;12.3;0.0;84.6;84.6;7.9
GRE;202205042120;12.2;0.0;86.5;86.5;8.6
GRE;202205042130;12.3;0.0;84.7;84.7;13.7
GRE;202205042140;12.1;0.0;86.0;86.0;14.8
GRE;202205042150;11.7;0.4;90.4;90.4;16.6
GRE;202205042200;11.3;0.7;92.1;92.1;11.2
GRE;202205042210;11.3;0.7;94.2;94.2;5.0
GRE;202205042220;11.3;0.7;94.4;94.4;2.9
GRE;202205042230;11.3;0.7;94.6;94.6;1.1
GRE;202205042240;11.3;0.7;94.4;94.4;0.4
GRE;202205042250;11.3;0.4;94.8;94.8;1.4
GRE;202205042300;11.3;0.1;95.4;95.4;3.6
GRE;202205042310;11.3;0.1;95.7;95.7;4.0
GRE;202205042320;11.3;0.1;95.6;95.6;4.7
GRE;202205042330;11.2;0.1;95.3;95.3;5.4
GRE;202205042340;11.3;0.1;94.9;94.9;5.0
GRE;202205042350;11.4;0.0;94.7;94.7;4.0
GRE;202205050000;11.3;0.0;96.2;96.2;3.2
GRE;202205050010;11.4;0.0;96.1;96.1;3.2
GRE;202205050020;11.3;0.0;96.2;96.2;3.2
GRE;202205050030;11.1;0.0;96.3;96.3;2.2
GRE;202205050040;11.0;0.0;97.9;97.9;1.4
GRE;202205050050;11.0;0.0;97.8;97.8;1.1
GRE;202205050100;10.6;0.0;98.4;98.4;0.7
GRE;202205050110;10.7;0.0;99.2;99.2;0.7
GRE;202205050120;10.7;0.0;99.2;99.2;1.4
GRE;202205050130;10.7;0.0;99.2;99.2;1.1
GRE;202205050140;10.3;0.0;99.2;99.2;3.6
GRE;202205050150;10.1;0.0;99.2;99.2;3.6
GRE;202205050200;10.0;0.0;99.2;99.2;3.6
GRE;202205050210;9.9;0.0;99.2;99.2;4.3
GRE;202205050220;10.1;0.0;99.2;99.2;3.2
GRE;202205050230;10.2;0.0;99.2;99.2;2.9
GRE;202205050240;10.3;0.0;99.2;99.2;2.2
GRE;202205050250;10.2;0.0;99.2;99.2;3.6
GRE;202205050300;10.3;0.0;99.2;99.2;2.9
GRE;202205050310;10.2;0.0;99.0;99.0;3.2
GRE;202205050320;10.1;0.0;99.2;99.2;4.0
GRE;202205050330;10.4;0.0;99.2;99.2;2.9
GRE;202205050340;10.4;0.0;98.8;98.8;1.8
GRE;202205050350;10.3;0.0;98.4;98.4;2.2
GRE;202205050400;10.3;0.0;99.1;99.1;1.8
GRE;202205050410;10.3;0.0;98.8;98.8;4.0
GRE;202205050420;10.5;0.0;98.5;98.5;3.6
GRE;202205050430;10.7;0.0;98.9;98.9;1.8
GRE;202205050440;10.6;0.0;98.8;98.8;2.2
GRE;202205050450;10.7;0.0;99.1;99.1;1.8
GRE;202205050500;10.8;0.0;99.2;99.2;0.7
GRE;202205050510;10.9;0.0;98.9;98.9;0.7
GRE;202205050520;11.1;0.0;98.6;98.6;1.8
GRE;202205050530;11.1;0.0;98.0;98.0;0.7
GRE;202205050540;11.2;0.0;97.4;97.4;0.7
GRE;202205050550;11.3;0.0;96.7;96.7;0.4
GRE;202205050600;11.4;0.0;95.6;95.6;0.0
GRE;202205050610;11.4;0.0;95.5;95.5;0.0
GRE;202205050620;11.5;0.0;95.9;95.9;2.2
GRE;202205050630;11.6;0.0;95.7;95.7;0.7
GRE;202205050640;11.7;0.0;95.0;95.0;0.0
GRE;202205050650;11.8;0.0;94.6;94.6;1.4
GRE;202205050700;11.8;0.0;95.4;95.4;4.0
GRE;202205050710;11.8;0.0;95.0;95.0;2.5
GRE;202205050720;12.0;0.0;94.2;94.2;1.4
GRE;202205050730;12.1;0.0;93.2;93.2;2.2
GRE;202205050740;12.1;0.0;90.8;90.8;1.1
GRE;202205050750;12.1;0.0;90.3;90.3;0.7
GRE;202205050800;12.1;0.0;90.5;90.5;0.4
GRE;202205050810;12.2;0.0;91.3;91.3;1.8
GRE;202205050820;12.2;0.0;90.3;90.3;2.5
GRE;202205050830;12.3;0.0;89.8;89.8;2.5
GRE;202205050840;12.4;0.0;89.9;89.9;4.7
GRE;202205050850;12.4;0.0;90.4;90.4;5.4
GRE;202205050900;12.4;0.1;88.0;88.0;6.5
GRE;202205050910;12.3;0.1;86.4;86.4;5.0
GRE;202205050920;12.2;0.2;85.3;85.3;5.8
GRE;202205050930;12.2;0.3;84.2;84.2;6.1
GRE;202205050940;12.1;0.4;83.9;83.9;5.8
GRE;202205050950;12.1;0.5;85.6;85.6;5.0
GRE;202205051000;11.9;0.4;87.3;87.3;4.7
GRE;202205051010;12.0;0.5;87.6;87.6;6.1
GRE;202205051020;12.0;0.6;89.5;89.5;4.3
GRE;202205051030;11.8;0.8;91.0;91.0;4.3
GRE;202205051040;11.9;1.0;92.0;92.0;3.6
GRE;202205051050;12.1;1.1;92.6;92.6;6.1
GRE;202205051100;12.2;1.4;93.4;93.4;7.6
GRE;202205051110;12.1;1.5;94.1;94.1;9.4
GRE;202205051120;12.1;1.6;94.6;94.6;10.4
GRE;202205051130;12.0;1.6;94.5;94.5;12.6
GRE;202205051140;12.1;1.6;95.5;95.5;11.9
GRE;202205051150;12.2;1.6;95.5;95.5;11.9
GRE;202205051200;12.3;1.5;95.2;95.2;11.9
GRE;202205051210;12.3;1.5;94.3;94.3;11.2
GRE;202205051220;12.2;1.5;95.2;95.2;11.5
GRE;202205051230;12.2;1.4;94.3;94.3;14.0
GRE;202205051240;12.2;1.3;93.4;93.4;14.4
GRE;202205051250;12.3;1.2;93.8;93.8;13.3
GRE;202205051300;12.1;1.2;94.7;94.7;13.0
GRE;202205051310;11.9;1.5;94.7;94.7;13.3
GRE;202205051320;12.0;1.6;94.9;94.9;13.0
GRE;202205051330;11.9;2.0;94.4;94.4;11.5
GRE;202205051340;11.9;2.6;94.8;94.8;6.5
GRE;202205051350;11.8;2.7;94.2;94.2;10.8
GRE;202205051400;11.9;2.7;93.3;93.3;12.2
GRE;202205051410;11.9;2.4;93.7;93.7;11.5
GRE;202205051420;12.1;2.1;94.2;94.2;10.4
GRE;202205051430;12.0;1.8;93.0;93.0;12.2
GRE;202205051440;11.9;1.2;93.5;93.5;11.2
GRE;202205051450;12.0;1.1;94.1;94.1;10.4
GRE;202205051500;12.0;0.9;93.0;93.0;11.5
GRE;202205051510;12.0;0.9;92.8;92.8;10.1
GRE;202205051520;12.0;0.8;93.3;93.3;9.4
GRE;202205051530;12.1;0.6;92.7;92.7;9.7
GRE;202205051540;12.2;0.5;93.2;93.2;9.4
GRE;202205051550;12.2;0.5;93.5;93.5;9.4
GRE;202205051600;12.3;0.6;93.6;93.6;8.3
GRE;202205051610;12.4;0.4;92.2;92.2;8.6
GRE;202205051620;12.4;0.4;91.2;91.2;8.3
GRE;202205051630;12.6;0.3;91.0;91.0;7.2
GRE;202205051640;12.6;0.2;86.8;86.8;6.5
GRE;202205051650;12.6;0.1;85.7;85.7;6.1
GRE;202205051700;12.7;0.0;84.4;84.4;6.1
GRE;202205051710;12.7;0.0;85.5;85.5;6.5
GRE;202205051720;12.7;0.0;84.9;84.9;6.1
GRE;202205051730;12.7;0.0;86.9;86.9;7.2
GRE;202205051740;12.7;0.0;88.2;88.2;6.8
GRE;202205051750;12.6;0.0;86.7;86.7;6.1
GRE;202205051800;12.6;0.0;87.3;87.3;5.0
GRE;202205051810;12.5;0.0;86.1;86.1;2.9
GRE;202205051820;12.3;0.0;86.8;86.8;3.6
GRE;202205051830;12.3;0.0;87.5;87.5;3.6
GRE;202205051840;12.2;0.0;88.1;88.1;5.8
GRE;202205051850;12.0;0.0;88.2;88.2;6.1
GRE;202205051900;11.8;0.0;90.4;90.4;3.6
GRE;202205051910;11.6;0.0;93.4;93.4;3.6
GRE;202205051920;11.8;0.0;92.8;92.8;4.7
GRE;202205051930;11.8;0.0;94.0;94.0;4.3
GRE;202205051940;11.6;0.0;94.9;94.9;2.2
GRE;202205051950;11.7;0.0;94.6;94.6;2.2
GRE;202205052000;11.6;0.0;94.2;94.2;2.5
GRE;202205052010;11.6;0.0;94.8;94.8;2.9
GRE;202205052020;11.7;0.0;95.3;95.3;1.8
GRE;202205052030;11.6;0.0;96.0;96.0;2.5
GRE;202205052040;11.6;0.0;96.5;96.5;2.2
GRE;202205052050;11.5;0.0;97.4;97.4;2.9
GRE;202205052100;11.4;0.0;97.8;97.8;4.7
GRE;202205052110;11.3;0.0;97.3;97.3;3.6
GRE;202205052120;11.3;0.0;96.5;96.5;3.6
GRE;202205052130;11.3;0.0;96.7;96.7;3.2
GRE;202205052140;11.3;0.0;96.5;96.5;2.5
GRE;202205052150;11.2;0.0;95.9;95.9;3.2
GRE;202205052200;10.9;0.0;96.4;96.4;1.8
GRE;202205052210;11.0;0.0;95.9;95.9;1.1
GRE;202205052220;10.9;0.1;97.3;97.3;2.5
GRE;202205052230;11.0;0.2;96.7;96.7;0.7
GRE;202205052240;10.9;0.2;96.6;96.6;0.0
GRE;202205052250;10.9;0.2;97.0;97.0;0.0
GRE;202205052300;10.9;0.2;97.5;97.5;0.0
GRE;202205052310;10.8;0.2;97.3;97.3;0.0
GRE;202205052320;10.8;0.1;97.8;97.8;0.0
GRE;202205052330;10.9;0.0;97.9;97.9;0.0
GRE;202205052340;10.5;0.0;98.6;98.6;0.0
GRE;202205052350;10.6;0.0;99.2;99.2;0.0
GRE;202205060000;10.6;0.0;99.2;99.2;4.7
GRE;202205060010;10.5;0.0;99.2;99.2;5.8
GRE;202205060020;10.3;0.0;99.2;99.2;6.1
GRE;202205060030;10.3;0.0;99.2;99.2;3.2
GRE;202205060040;10.4;0.0;99.2;99.2;1.4
GRE;202205060050;10.4;0.0;99.2;99.2;2.2
GRE;202205060100;10.5;0.0;98.9;98.9;3.2
GRE;202205060110;10.4;0.0;98.5;98.5;4.7
GRE;202205060120;10.3;0.0;98.7;98.7;4.3
GRE;202205060130;10.3;0.0;98.9;98.9;3.6
GRE;202205060140;10.2;0.0;99.0;99.0;2.5
GRE;202205060150;10.2;0.0;99.2;99.2;2.5
GRE;202205060200;10.2;0.0;99.2;99.2;2.9
GRE;202205060210;10.3;0.0;99.2;99.2;2.2
GRE;202205060220;10.4;0.0;99.2;99.2;0.4
GRE;202205060230;10.5;0.0;97.9;97.9;0.4
GRE;202205060240;10.5;0.0;96.8;96.8;1.4
GRE;202205060250;10.4;0.0;97.4;97.4;1.8
GRE;202205060300;10.4;0.0;98.2;98.2;2.5
GRE;202205060310;10.4;0.0;98.0;98.0;0.7
GRE;202205060320;10.4;0.0;97.5;97.5;0.0
GRE;202205060330;10.5;0.0;96.5;96.5;0.0
GRE;202205060340;10.4;0.0;95.6;95.6;2.2
GRE;202205060350;10.3;0.0;96.4;96.4;1.8
GRE;202205060400;10.4;0.0;97.3;97.3;2.9
GRE;202205060410;10.3;0.0;97.8;97.8;2.2
GRE;202205060420;10.5;0.0;97.8;97.8;3.2
GRE;202205060430;10.4;0.1;97.3;97.3;4.0
GRE;202205060440;10.4;0.1;97.4;97.4;4.0
GRE;202205060450;10.5;0.1;97.5;97.5;4.3
GRE;202205060500;10.5;0.1;97.3;97.3;3.2
GRE;202205060510;10.4;0.1;97.1;97.1;3.6
GRE;202205060520;10.6;0.1;97.2;97.2;3.2
GRE;202205060530;10.7;0.0;97.0;97.0;2.9
GRE;202205060540;10.7;0.0;96.8;96.8;1.8
GRE;202205060550;10.8;0.0;96.3;96.3;2.2
GRE;202205060600;11.0;0.0;96.0;96.0;2.5
GRE;202205060610;11.0;0.0;94.7;94.7;1.1
GRE;202205060620;11.2;0.0;94.3;94.3;1.1
GRE;202205060630;11.4;0.0;93.2;93.2;2.5
GRE;202205060640;11.7;0.0;91.1;91.1;4.3
GRE;202205060650;11.9;0.0;86.8;86.8;2.5
GRE;202205060700;12.3;0.0;86.2;86.2;1.1
GRE;202205060710;12.4;0.0;85.2;85.2;0.7
GRE;202205060720;12.7;0.0;83.9;83.9;7.6
GRE;202205060730;12.9;0.0;83.5;83.5;11.5
GRE;202205060740;13.0;0.0;80.2;80.2;13.0
GRE;202205060750;13.0;0.0;79.6;79.6;14.4
GRE;202205060800;12.9;0.0;79.1;79.1;16.2
GRE;202205060810;12.9;0.0;80.3;80.3;14.0
GRE;202205060820;13.1;0.0;81.8;81.8;9.4
GRE;202205060830;13.2;0.0;79.5;79.5;16.2
GRE;202205060840;13.5;0.0;79.1;79.1;15.8
GRE;202205060850;13.5;0.0;78.5;78.5;18.0
GRE;202205060900;13.0;0.0;78.4;78.4;15.1
GRE;202205060910;12.6;0.0;79.9;79.9;15.8
GRE;202205060920;12.5;0.0;80.6;80.6;16.6
GRE;202205060930;12.4;0.0;80.5;80.5;15.5
GRE;202205060940;12.3;0.0;83.3;83.3;13.7
GRE;202205060950;12.4;0.0;84.8;84.8;15.5
GRE;202205061000;12.4;0.0;84.0;84.0;13.3
GRE;202205061010;12.4;0.0;83.7;83.7;10.8
GRE;202205061020;12.2;0.0;85.6;85.6;10.8
GRE;202205061030;12.2;0.0;86.8;86.8;9.7
GRE;202205061040;12.4;0.0;87.4;87.4;8.6
GRE;202205061050;12.3;0.0;87.8;87.8;8.6
GRE;202205061100;12.2;0.0;87.8;87.8;10.1
GRE;202205061110;12.3;0.0;88.0;88.0;9.7
GRE;202205061120;12.4;0.0;87.0;87.0;7.9
GRE;202205061130;12.6;0.0;86.9;86.9;7.6
GRE;202205061140;13.0;0.0;84.8;84.8;6.8
GRE;202205061150;13.0;0.0;83.3;83.3;9.4
GRE;202205061200;12.9;0.0;84.3;84.3;9.0
GRE;202205061210;12.9;0.0;84.0;84.0;10.1
GRE;202205061220;13.0;0.0;82.6;82.6;10.4
GRE;202205061230;13.0;0.0;83.3;83.3;9.0
GRE;202205061240;13.0;0.0;84.3;84.3;10.4
GRE;202205061250;13.1;0.0;85.1;85.1;8.6
GRE;202205061300;13.3;0.0;84.6;84.6;6.5
GRE;202205061310;13.4;0.0;84.4;84.4;5.0
GRE;202205061320;13.7;0.0;83.1;83.1;6.8
GRE;202205061330;14.2;0.0;77.6;77.6;11.9
GRE;202205061340;14.1;0.0;77.4;77.4;11.5
GRE;202205061350;14.0;0.0;77.5;77.5;11.5
GRE;202205061400;14.2;0.0;77.2;77.2;11.2
GRE;202205061410;14.1;0.0;77.3;77.3;11.5
GRE;202205061420;14.1;0.0;76.9;76.9;11.5
GRE;202205061430;14.0;0.0;77.2;77.2;10.1
GRE;202205061440;14.2;0.0;78.3;78.3;8.6
GRE;202205061450;14.3;0.0;78.5;78.5;7.9
GRE;202205061500;14.3;0.0;78.5;78.5;6.8
GRE;202205061510;14.4;0.0;78.1;78.1;6.1
GRE;202205061520;14.3;0.0;79.8;79.8;5.8
GRE;202205061530;14.4;0.0;78.4;78.4;6.8
GRE;202205061540;14.5;0.0;78.6;78.6;8.3
GRE;202205061550;14.7;0.0;72.9;72.9;11.9
GRE;202205061600;14.7;0.0;73.3;73.3;10.8
GRE;202205061610;14.5;0.0;72.5;72.5;11.2
GRE;202205061620;14.5;0.0;73.8;73.8;10.4
GRE;202205061630;14.1;0.0;75.8;75.8;7.9
GRE;202205061640;13.5;0.3;81.4;81.4;11.5
GRE;202205061650;12.9;0.6;86.4;86.4;10.1
GRE;202205061700;12.8;0.8;88.3;88.3;5.8
GRE;202205061710;12.7;0.9;90.1;90.1;4.0
GRE;202205061720;12.7;0.9;91.4;91.4;4.0
GRE;202205061730;12.9;0.9;90.9;90.9;6.1
GRE;202205061740;12.9;0.6;88.1;88.1;6.5
GRE;202205061750;12.8;0.3;90.1;90.1;5.8
GRE;202205061800;12.8;0.1;87.7;87.7;7.2
GRE;202205061810;12.9;0.0;86.7;86.7;11.2
GRE;202205061820;12.9;0.2;85.1;85.1;15.1
GRE;202205061830;12.6;0.3;86.9;86.9;9.4
GRE;202205061840;12.4;0.5;88.8;88.8;7.6
GRE;202205061850;12.1;0.5;90.6;90.6;7.6
GRE;202205061900;12.0;0.6;90.4;90.4;7.2
GRE;202205061910;12.0;0.6;90.7;90.7;4.3
GRE;202205061920;11.9;0.4;92.3;92.3;4.3
GRE;202205061930;11.6;0.3;95.0;95.0;6.5
GRE;202205061940;11.8;0.1;94.7;94.7;8.6
GRE;202205061950;11.8;0.1;93.8;93.8;8.3
GRE;202205062000;11.8;0.0;91.6;91.6;7.2
GRE;202205062010;12.0;0.0;90.9;90.9;4.3
GRE;202205062020;12.1;0.0;89.7;89.7;4.3
GRE;202205062030;11.8;0.0;91.2;91.2;2.9
GRE;202205062040;11.8;0.0;91.6;91.6;3.2
GRE;202205062050;11.8;0.0;92.0;92.0;2.9
GRE;202205062100;11.8;0.0;92.4;92.4;3.2
GRE;202205062110;11.9;0.0;91.4;91.4;3.2
GRE;202205062120;11.5;0.0;91.6;91.6;4.0
GRE;202205062130;11.2;0.0;92.2;92.2;5.0
GRE;202205062140;11.3;0.0;93.1;93.1;3.6
GRE;202205062150;10.9;0.0;93.4;93.4;4.0
GRE;202205062200;10.6;0.0;95.6;95.6;2.9
GRE;202205062210;11.0;0.0;95.6;95.6;2.2
GRE;202205062220;11.1;0.0;95.9;95.9;0.7
GRE;202205062230;11.3;0.0;96.1;96.1;2.2
GRE;202205062240;11.4;0.0;95.5;95.5;4.3
GRE;202205062250;11.6;0.0;94.4;94.4;2.9
GRE;202205062300;11.4;0.0;94.9;94.9;1.1
GRE;202205062310;11.3;0.0;95.6;95.6;0.0
GRE;202205062320;11.3;0.0;96.3;96.3;0.0
GRE;202205062330;11.2;0.0;97.0;97.0;0.0
GRE;202205062340;11.1;0.0;97.7;97.7;0.7
GRE;202205062350;11.1;0.0;98.2;98.2;0.7
GRE;202205070000;10.9;0.0;98.3;98.3;1.1
GRE;202205070010;10.8;0.0;98.5;98.5;0.4
GRE;202205070020;10.8;0.0;98.8;98.8;0.7
GRE;202205070030;10.9;0.0;99.1;99.1;0.0
GRE;202205070040;10.9;0.0;99.2;99.2;0.4
GRE;202205070050;10.8;0.0;99.2;99.2;2.2
GRE;202205070100;10.9;0.0;99.2;99.2;0.7
GRE;202205070110;10.6;0.0;99.2;99.2;0.7
GRE;202205070120;10.6;0.0;99.2;99.2;2.9
GRE;202205070130;10.3;0.0;99.2;99.2;3.6
GRE;202205070140;9.9;0.0;99.2;99.2;1.1
GRE;202205070150;9.7;0.0;99.2;99.2;4.3
GRE;202205070200;9.9;0.0;99.2;99.2;5.0
GRE;202205070210;9.6;0.0;99.2;99.2;5.4
GRE;202205070220;9.4;0.0;99.2;99.2;4.0
GRE;202205070230;8.5;0.0;99.2;99.2;1.8
GRE;202205070240;8.1;0.0;99.2;99.2;1.1
GRE;202205070250;8.0;0.0;99.2;99.2;0.4
GRE;202205070300;8.4;0.0;99.2;99.2;1.4
GRE;202205070310;8.4;0.0;99.2;99.2;2.2
GRE;202205070320;8.0;0.0;99.2;99.2;0.7
GRE;202205070330;6.9;0.0;99.2;99.2;2.2
GRE;202205070340;7.1;0.0;99.2;99.2;2.9
GRE;202205070350;7.5;0.0;99.2;99.2;0.7
GRE;202205070400;6.7;0.0;99.2;99.2;2.9
GRE;202205070410;6.6;0.0;99.2;99.2;2.5
GRE;202205070420;6.7;0.0;99.2;99.2;0.0
GRE;202205070430;7.3;0.0;99.2;99.2;0.0
GRE;202205070440;7.2;0.0;99.2;99.2;0.7
GRE;202205070450;7.4;0.0;99.2;99.2;0.7
GRE;202205070500;7.0;0.0;99.2;99.2;0.0
GRE;202205070510;7.2;0.0;99.2;99.2;0.4
GRE;202205070520;7.6;0.0;99.2;99.2;0.4
GRE;202205070530;7.8;0.0;99.2;99.2;0.4
GRE;202205070540;8.0;0.0;99.2;99.2;0.4
GRE;202205070550;8.4;0.0;99.2;99.2;0.0
GRE;202205070600;9.1;0.0;99.2;99.2;0.0
GRE;202205070610;9.6;0.0;99.2;99.2;0.0
GRE;202205070620;10.1;0.0;99.2;99.2;0.0
GRE;202205070630;10.2;0.0;99.2;99.2;0.0
GRE;202205070640;10.5;0.0;99.2;99.2;0.7
GRE;202205070650;10.7;0.0;99.2;99.2;0.0
GRE;202205070700;11.2;0.0;99.2;99.2;0.4
GRE;202205070710;11.8;0.0;99.2;99.2;2.9
GRE;202205070720;12.1;0.0;99.2;99.2;6.5
GRE;202205070730;14.1;0.0;86.3;86.3;11.2
GRE;202205070740;14.6;0.0;77.2;77.2;10.4
GRE;202205070750;15.0;0.0;74.3;74.3;11.9
GRE;202205070800;15.4;0.0;73.5;73.5;14.0
GRE;202205070810;15.4;0.0;72.1;72.1;15.8
GRE;202205070820;15.6;0.0;72.2;72.2;17.6
GRE;202205070830;15.8;0.0;71.8;71.8;18.7
GRE;202205070840;15.6;0.0;71.5;71.5;18.4
GRE;202205070850;15.6;0.0;71.4;71.4;19.8
GRE;202205070900;15.7;0.0;72.0;72.0;16.9
GRE;202205070910;15.5;0.0;73.1;73.1;15.1
GRE;202205070920;15.7;0.0;72.6;72.6;17.6
GRE;202205070930;15.5;0.0;72.3;72.3;19.8
GRE;202205070940;15.5;0.0;72.3;72.3;21.2
GRE;202205070950;15.7;0.0;71.3;71.3;23.4
GRE;202205071000;16.1;0.0;71.5;71.5;20.2
GRE;202205071010;16.1;0.0;71.2;71.2;18.4
GRE;202205071020;16.3;0.0;70.7;70.7;18.0
GRE;202205071030;16.4;0.0;68.8;68.8;18.0
GRE;202205071040;16.8;0.0;68.0;68.0;19.8
GRE;202205071050;17.3;0.0;67.7;67.7;19.8
GRE;202205071100;17.5;0.0;67.9;67.9;19.8
GRE;202205071110;17.5;0.0;65.5;65.5;21.2
GRE;202205071120;17.5;0.0;64.8;64.8;24.5
GRE;202205071130;17.6;0.0;64.0;64.0;27.7
GRE;202205071140;17.7;0.0;63.5;63.5;26.6
GRE;202205071150;17.4;0.0;62.5;62.5;25.6
GRE;202205071200;17.2;0.0;64.4;64.4;22.0
GRE;202205071210;18.0;0.0;64.4;64.4;24.5
GRE;202205071220;18.4;0.0;63.5;63.5;23.8
GRE;202205071230;18.2;0.0;63.5;63.5;21.2
GRE;202205071240;18.3;0.0;61.7;61.7;22.0
GRE;202205071250;17.8;0.0;63.3;63.3;22.3
GRE;202205071300;18.5;0.0;62.0;62.0;18.0
GRE;202205071310;18.7;0.0;59.6;59.6;20.5
GRE;202205071320;18.9;0.0;59.3;59.3;20.2
GRE;202205071330;18.7;0.0;58.3;58.3;18.0
GRE;202205071340;18.4;0.0;60.7;60.7;16.6
GRE;202205071350;18.0;0.0;60.2;60.2;17.3
GRE;202205071400;17.0;0.0;63.8;63.8;14.8
GRE;202205071410;18.1;0.0;63.7;63.7;7.2
GRE;202205071420;19.0;0.0;59.8;59.8;9.4
GRE;202205071430;17.9;0.0;60.4;60.4;15.1
GRE;202205071440;16.7;0.1;63.3;63.3;23.8
GRE;202205071450;15.0;0.8;70.0;70.0;12.6
GRE;202205071500;14.6;0.8;81.2;81.2;5.0
GRE;202205071510;14.9;0.8;84.4;84.4;7.9
GRE;202205071520;15.3;0.8;82.8;82.8;10.8
